headline,lead_paragraph,pub_date,web_url,word_count
ODMARK IS SKIING VICTOR; Wins Southern Rocky Mountain Cross-Country Laurels,"STEAMBOAT SPRINGS, Col., Dec. 31 (AP)--Leif Odmark of Sun Valley, Idaho, won the Southern Rocky Mountain Ski Association cross-country championship today.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9C07E0DA133AEF33A25752C0A9679C946192D6CF,70
RALLY WILL OPEN APPEAL; Salvation Army Starts 70th Year Drive on Wednesday,"The Salvation Army will begin its seventieth anniversary appeal with a rally in the Astor Hotel Wednesday from 5 to 7 P.M., it was announced yesterday.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9507E0DB133AEF33A25752C0A9679C946192D6CF,91
335 SKI TOWS IDLE IN SNOWLESS EAST,"NORTH CONWAY, N.H., Dec. 31 (AP)--Old man winter took a vacation this week--and the lack of snow is costing New England's ski resorts a million dollars a day during the holiday period.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9404E0DA133AEF33A25752C0A9679C946192D6CF,191
Israel Rejects U.N. Request To Move Jerusalem Offices; Tells of Some Doubt ISRAEL BARS MOVE FROM JERUSALEM Israel's Position Strong,"LAKE SUCCESS, Dec. 31--Israel formally turned down today a request by the United Nations Trusteeship Council to remove her Government offices from Jerusalem.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9D00E1DB133AEF33A25752C0A9679C946192D6CF,759
"MARY HILDEBRAND'S TROTH; Engaged to Marry W.James Walsh Jr., Attorney Here","LOUISVILLE, Ky., Dec.31--Announcement has been made by Mr. and Mrs. W.Alfred Hildebrand of the engagement of their daughter, Mary Francys of New York, to W.James Walsh Jr., son of...",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9504EEDB133AEF33A25752C0A9679C946192D6CF,118
Mexico Adds Silver to Coins,"MEXICO CITY, Dec.31 (AP)--The Mexican Treasury announced today it would put silver even into the new 25-centavo (three cent) pieces. Mexico, which produces 40 per cent of the world's silver, tries to use as much as possible in her coins.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9B0CE1DB133AEF33A25752C0A9679C946192D6CF,85
WAR CRIMINALS SHIFTED; 630 Japanese Taken From Prison Island Off Java Coast,"JAKARTA (Batavia), Indonesia, Dec.31 (Reuters)--Dutch authorities here disclosed today that 630 Japanese war criminals had been embarked from Indonesia last Monday night, a few hours before Indonesian sovereignty was proclaimed.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9400E0DB133AEF33A25752C0A9679C946192D6CF,131
"Rehabilitation of the Disabled Advanced in U.S. During 1949; Continued Shortage of Trained Personnel, However, Is a Discouraging Factor Rehabilitation Centers Begun Federal Aid Extended","A continued increase in professional and public interest in the rehabilitation of the disabled marked 1949. The most encouraging developments were the creation of additional facilities and programs, particularly in cerebral palsy, and the broadening of the concept of the responsibility of medicine and society for the total care of the patient.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F06EFDB133AEF33A25752C0A9679C946192D6CF,773
"Manyunk, 41-1, Nips Star Reward by Neck In San Carlos; Olympia Sixth at Santa Anita; MANYUNK, 41 TO 1, NIPS STAR REWARD","ARCADIA, Calif., Dec. 31-- Manyunk, a 41-1 shot, dropped out of nowhere to win the $50,000 added San Carlos Handicap today. The favored Olympia ran out of the money with approximately $165,000 bet on him going down the drain.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9D07E1DA133AEF33A25752C0A9679C946192D6CF,917
Fire in IRT Elevated Yards,"Fire early yesterday morning in the Third Avenue IRT elevated yards at St.Paul's Place, the Bronx, destroyed one old wooden car and damaged three others.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=980DE0DB133AEF33A25752C0A9679C946192D6CF,75
New Year Gets Old-Time Greeting As Revelers Pack Times Square; TIMES SQUARE: USHERING IN THE NEW YEAR,"The traditional ""big"" celebration of New Year's Eve came back to Times Square last night as a crowd estimated by the police at 750,000 filled the area, welcoming 1950.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9A01E1DB133AEF33A25752C0A9679C946192D6CF,1251
Sports Today,,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9A0CE1DA133AEF33A25752C0A9679C946192D6CF,117
Obituary 12 -- No Title,,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F07E7DA133AEF33A25752C0A9679C946192D6CF,1587
"MRS. GRESSER BOWS IN 6TH-ROUND GAME; Loses to Mme. de Silans, Who Takes Moscow Chess Lead-- Miss Karff Set Back",,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9D02E1DA133AEF33A25752C0A9679C946192D6CF,402
SEES NEEDS TO EXTEND G.I HOME-LOAN PLAN,"About 1,600,000 veterans, or about 28 per cent of the estimated number of potential home buyers among the former service men, have taken advantage of the homeloan benefits of the G.I. Bill of Rights since it went into effect",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F03EEDA133AEF33A25752C0A9679C946192D6CF,244
"GIRL, 21, KILLS MOTHER, 3 KIN; ENDS OWN LIFE","BUTTE, Mont., Dec. 31 (UP)--A 21-year-old miner's daughter tonight wiped out five members of her family, including herself. In a New Year's Eve rampage, Lorraine Knapp shot to death with a rifle her mother, two brothers and a sister and then fatally wounded herself.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F0DEEDB133AEF33A25752C0A9679C946192D6CF,290
MARKET AVERAGES,,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9402E4DA133AEF33A25752C0A9679C946192D6CF,689
"MARTHA LIMBERT BRIDE OF VETERAN; Married in Springfield, Mass., to James J. Allman, Fellow Student at Washington U.","SPRINGFIELD, Mass. Dec.31 --The marriage of Miss Martha Jean Limbert, daughte of Dr. and Mrs. Paul M. Limbert, to James John Adman, son of Mr. and Mrs. James F. Allman of St. Louis, took place here this afternoon in the Hope Congregational Church. The Rev. Dr. John Homer Miller, the pastor, performed the ceremony.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9E02EEDB133AEF33A25752C0A9679C946192D6CF,229
"$1,000 Issues Average $785 at End of '49 As Realty Bonds Hold Price Advances","In spite of rent control and high operating costs, real estat bond prices at the end of 1949 continued to benefit from high occupancy levels and recovered steadily from a pronounced slump in the second ...",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9501EEDA133AEF33A25752C0A9679C946192D6CF,652
Newark Firm Marks Sixtieth Anniversary Of Founding by Late Louis Schlesinger,"The Louis Schlesinger Company and its insurance affiliate, the Schlesinger-Heller Agency, of Newark, N.J., are observing this year the sixteith anniversary of the business started by the late Louis Schlesinger.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9B01EEDA133AEF33A25752C0A9679C946192D6CF,377
Retail Store Sales,,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9503E3DA133AEF33A25752C0A9679C946192D6CF,683
Chinese Reds Order Aides Of U.N. Child Fund to Go,"HONG KONG, Dec.31--The Chinese Communists tonight denounced the United Nations International Children's Emergency Fund as a ""bunch of pickpockets"" and ordered the...",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9407E0DB133AEF33A25752C0A9679C946192D6CF,75
PARIS-ROME TRADE TO RISE; French and Italian Envoys Map New Exchanges in 1950,"ROME, Dec.31 (AP)--France and Italy have agreed to a ""notable increase"" in trade during the first six months of 1950, the Italian Foreign Ministry announced today.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F05E0DB133AEF33A25752C0A9679C946192D6CF,84
"NEW YORK LEADING IN PUBLIC HOUSING; This State and City Account for 64% of 54,000 Units Built Since V-J Day","Nearly 54,000 new dwelling units were provided from V-J Day up to Aug. 1, 1949, under state and local publics housing programs, according to the National Association of Housing Officials.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9C0CEEDA133AEF33A25752C0A9679C946192D6CF,319
NEW BUSINESS SPACE BEING ABSORBED HERE,"Opportunities for investment in real estate in the city are greater today than at any time in many years and the market for industrial and commercial buildings will be ""extremely good"" in 1950, S. Earl Honig, broker, said yesterday.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9901EEDA133AEF33A25752C0A9679C946192D6CF,185
Competition for American Artists Planned by Metropolitan Museum; AMERICAN ART GETS NEW MUSEUM ROLE,The first major step in a radically new policy on modern art by the Metropolitan Museum of Art was made known-yesterday when the museum announced the establishment of an open competition for American painters on a national scale.,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F00E1DB133AEF33A25752C0A9679C946192D6CF,939
Two Volumes Of Verse,"THESE two well-produced volumes of poetry are fourth and fifth in a series published by Clifford Laube, himself a poet, as an adventure in personal bookcraft.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9B0DEFDA133AEF33A25752C0A9679C946192D6CF,341
Motor Boat Show to Start Here on Friday Night; LEADING FIGURES IDENTIFIED WITH MOTOR BOAT SHOW,"The calendar may say this is the wintry month of January, but it will be summer and vacation time over on Lexington Avenue this week.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F04E0DA133AEF33A25752C0A9679C946192D6CF,1544
"Basketball Platoons Due to Rival Those For Football, Says Andreas of Syracuse","Lew Andreas, retiring as Syracuse University basketball coach after this season, predicts ""topnotch teams will soon be using platoons almost as much as in football.""",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9407E1DA133AEF33A25752C0A9679C946192D6CF,307
"SCIENCE IN REVIEW; Achievements of the Year Were Outstanding In Fields of Medicine, Physics and Astronomy","Two scientific achievements captured public interest in 1949 and still hold it. One was the discovery that two hormones, one known as cortisone and the other as ACTH (adreno-cortico-tropic hormone), can restore sufferers from",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9E0DE2DA133AEF33A25752C0A9679C946192D6CF,1392
"H.R. GALLAGHER, 66, OIL EXECUTIVE, DIES; Former Head of Consolidated Once Senior Vice President of the Shell Company","WOODSIDE, Calif., Dec.31-- Herbert R. Gallagher, former Shell Oil executive, died in his sleep today at his home. He was 66 years old.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=950CEEDB133AEF33A25752C0A9679C946192D6CF,237
Cantelli Gives N.B.C. Concert,"Guido Cantelli, young Italian conductor, led the weekly NBC Symphony concert late yesterday afternoon in Radio City. The program consisted of Haydn's Symphony No.94 in G major; Stravinsky's ""Chant du Rossignol,"" and the overture to Wagner's ""Rienzi.""",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9C00E7DA133AEF33A25752C0A9679C946192D6CF,40
"Lorca, Poet of the People; The People's Poet: Lorca","LORCA is now the universal Andalusian who shares the attention of highbrow Americana with two other Andalusians, Picasso and Manuel de Falla.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9D02EFDA133AEF33A25752C0A9679C946192D6CF,867
WHEN MAYFAIR AND BOHEMIA MEET; Fond Portrait of a High-Spirited Family Born to Art and Plagued by Convention,"""THE Parasites,"" which has had the highest sales among English novels this season, is the tale of a family. Miss du Maurier is very much ...",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9A03EFDA133AEF33A25752C0A9679C946192D6CF,1171
CONTRACTS AWARDED FOR TRANSIT VENDING,"Contracts guaranteeing the city a minimum annual revenue of $382,500 for the next five years were awarded yesterday for automatic drink vending privileges in the subway stations.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9D06EFDB133AEF33A25752C0A9679C946192D6CF,218
Engineers to Hold Art Show,"New York University's College of Engineering will hold its first annual art, show at University Heights from Tuesday to Friday. The exhibits will include a sixroom ""dream house,"" oil paintings and cartoons. All are the work of students and faculty members.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9C01EEDB133AEF33A25752C0A9679C946192D6CF,85
"CITY'S POPULATION FIXED AT 8,200,000; Land Economist Figures Five Boroughs Have Added 745,000 During the Past Ten Years","The population of the five boroughs in New York now is about 8,200,000, a rise of 745,000, or 10 per cent, over the 1940 census, according to a survey made by Homer Hoyt Associates, land economists of Larchmont, N.Y., and McHugh McCrosby, city planning consultants here.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9906EEDA133AEF33A25752C0A9679C946192D6CF,362
BUILDER TO ENLARGE BROOKLYN TAXPAYER,"Rentals of twelve stores were reported by Kraham Realty Company, broker, in the taxpayer just completed at Nostrand Avenue and Avenue W. Brooklyn, by the Austin Management, Inc., of which Bernard Axelrod is president.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9E0DEEDA133AEF33A25752C0A9679C946192D6CF,178
Editorial Cartoon 2 -- No Title,,1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9906E2DA133AEF33A25752C0A9679C946192D6CF,7
Ancient 'Crate' to Fly Again,"While most of the planed flying in the Miami All-America Air Maneuvers, to be held from Jan. 13 to 15, will be of late vintage, at least one World War I ""flying machine"" will join the newer aircraft. A 33-year-old French Nieuport, entered by Ray A. Miller and piloted by Richard McPherson, both from Logan, Ohio, will be flown in the Gulf-National aerobatics championships.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9807E0DA133AEF33A25752C0A9679C946192D6CF,68
RECORDS: SPEEDS; IN THE FACTORY,"THE battle of the speeds was the big news of 1949 in the record field. As 1950 begins, it goes on. The record makers have been willing to leave it to the customer to fret his head over three-way changers or extra appliances to make the home apparatus usable in all three speeds.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9F02E6DA133AEF33A25752C0A9679C946192D6CF,1145
CHIANG SAYS SOVIET IS WORST ENEMY; Calls Aggressive Aim Biggest Crime in History--Vows to Fight on Against Reds,"TAIPEI, Formosa, Dec.31 (UP) --Generalissimo Chiang Kai-shek today accused Russia of the ""greatest crime in human history"" and swore that he would fight ""as long as the Soviet aggressor occupies one inch of our territory.""",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9C03E0DB133AEF33A25752C0A9679C946192D6CF,351
British Sales Tax Exemption,"LONDON, Dec.31 (Reuters)--A number of clothing items for children will be exempted from sales tax from next Monday, the British Board of Trade announced today.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9E03E0DB133AEF33A25752C0A9679C946192D6CF,50
SHANGHAI REDS OPPOSED; Said to Be Meeting Opposition From Disillusioned Students,"HONG KONG, Dec.31 (UP)-- Communists in Shanghai are meeting active organized opposition to their rule from disillusioned students who formerly were their stoutest supporters and participated in anti-United States and antiBritish demonstrations.",1950-01-01,http://query.nytimes.com/gst/abstract.html?res=9A00E0DB133AEF33A25752C0A9679C946192D6CF,120
